ID,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Activity Caegory,Key (Joining A & B ),Minutes Asleep,,,,
8253242879,4/2/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1429,Sedentary,82532428794/2/2016,,,,,
8253242879,4/3/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1429,Sedentary,82532428794/3/2016,,,,,
8253242879,4/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1429,Sedentary,82532428794/4/2016,,,,,
8253242879,4/5/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1429,Sedentary,82532428794/5/2016,,,,,
8253242879,4/6/2016,1931,1.28,1.28,0,0,0,1.28,0,0,0,94,1346,1607,Sedentary,82532428794/6/2016,,,,,
8253242879,4/7/2016,5181,3.42,3.42,0,1,0.91,1.51,0.01,15,15,107,1303,1776,Low Active,82532428794/7/2016,,,,,
8253242879,4/8/2016,12026,9.15,9.15,0,5.7,0.93,2.51,0,47,13,150,1230,2162,Very Active,82532428794/8/2016,,,,,
8253242879,4/9/2016,5360,3.54,3.54,0,0.54,1.55,1.46,0,8,28,148,1256,1832,Low Active,82532428794/9/2016,,,,,
8253242879,4/10/2016,2545,1.68,1.68,0,0,0,1.67,0.02,0,0,126,1314,1657,Sedentary,82532428794/10/2016,,,,,
8253242879,4/11/2016,1636,1.08,1.08,0,0,0,1.08,0,0,0,86,1139,1377,Sedentary,82532428794/11/2016,,,,,
8253242879,4/12/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0,Sedentary,82532428794/12/2016,,,,,
8378563200,4/1/2016,14179,11.24,11.24,0,6.23,1.06,3.96,0,73,21,195,719,3669,Very Active,83785632004/1/2016,,,,,
8378563200,4/2/2016,3358,2.66,2.66,0,0,0,2.66,0,0,0,144,657,2702,Sedentary,83785632004/2/2016,,,,,
8378563200,4/3/2016,9152,7.26,7.26,0,1.99,0.82,4.45,0,25,13,243,600,3304,Moderately Active,83785632004/3/2016,,,,,
8378563200,4/4/2016,13935,11.05,11.05,2.092147112,4.09,0.79,6.17,0,105,16,220,658,4234,Very Active,83785632004/4/2016,,,,,
8378563200,4/5/2016,12846,10.19,10.19,2.253081083,5,0.75,4.44,0,113,15,189,686,4128,Very Active,83785632004/5/2016,,,,,
8378563200,4/6/2016,9124,7.24,7.24,2.092147112,0,0.25,6.99,0,55,6,230,728,3798,Moderately Active,83785632004/6/2016,,,,,
8378563200,4/7/2016,9725,7.71,7.71,2.253081083,2.41,0.53,4.77,0,83,11,181,670,3839,Moderately Active,83785632004/7/2016,,,,,
8378563200,4/8/2016,8350,6.62,6.62,2.092147112,1.49,0.53,4.61,0,72,10,167,868,3713,Moderately Active,83785632004/8/2016,,,,,
8378563200,4/9/2016,2240,1.78,1.78,0,0,0,1.78,0,0,0,110,843,2606,Sedentary,83785632004/9/2016,,,,,
8378563200,4/10/2016,2631,2.09,2.09,0,0,0,2.09,0,0,0,117,727,2624,Sedentary,83785632004/10/2016,,,,,
8378563200,4/11/2016,8837,7.01,7.01,2.092147112,1.54,0.88,4.59,0,74,17,182,811,3775,Moderately Active,83785632004/11/2016,,,,,
8378563200,4/12/2016,3246,2.57,2.57,2.253081083,0.83,0.71,1.03,0,65,15,49,243,1882,Sedentary,83785632004/12/2016,338,,,,
8583815059,4/1/2016,2174,1.7,1.7,0,0,0,1.7,0,0,0,112,1328,2360,Sedentary,85838150594/1/2016,,,,,
8583815059,4/2/2016,3494,2.73,2.73,0,0,0,2.69,0,0,0,166,1274,2517,Sedentary,85838150594/2/2016,,,,,
8583815059,4/3/2016,2380,1.86,1.86,0,0,0,1.86,0,0,0,131,1309,2400,Sedentary,85838150594/3/2016,,,,,
8583815059,4/4/2016,3159,2.46,2.46,0,0,0,2.46,0,0,0,147,1293,2462,Sedentary,85838150594/4/2016,,,,,
8583815059,4/5/2016,6835,5.33,5.33,0,0.37,0.73,4.24,0,5,15,212,1208,2786,Low Active,85838150594/5/2016,,,,,
8583815059,4/6/2016,2098,1.64,1.64,0,0,0,1.63,0,0,0,112,1328,2354,Sedentary,85838150594/6/2016,,,,,
8583815059,4/7/2016,2816,2.2,2.2,0,0,0,2.2,0,0,0,138,1302,2437,Sedentary,85838150594/7/2016,,,,,
8583815059,4/8/2016,1408,1.1,1.1,0,0,0,1.1,0,0,0,79,1052,1814,Sedentary,85838150594/8/2016,,,,,
8792009665,4/1/2016,4592,2.94,2.94,0,0.1,0.14,2.7,0,4,8,176,748,2260,Sedentary,87920096654/1/2016,,,,,
8792009665,4/2/2016,8452,5.41,5.41,0,0.26,0.39,4.76,0,9,24,328,1079,3004,Moderately Active,87920096654/2/2016,,,,,
8792009665,4/3/2016,7238,4.63,4.63,0,0.11,0.23,4.29,0,2,6,279,636,2667,Low Active,87920096654/3/2016,,,,,
8792009665,4/4/2016,3821,2.45,2.45,0,0,0.22,2.23,0,0,9,161,675,2229,Sedentary,87920096654/4/2016,,,,,
8792009665,4/5/2016,2332,1.49,1.49,0,0.01,0.18,1.3,0,1,10,111,904,2100,Sedentary,87920096654/5/2016,,,,,
8792009665,4/6/2016,2121,1.36,1.36,0,0,0,1.36,0,0,0,122,855,2114,Sedentary,87920096654/6/2016,,,,,
8792009665,4/7/2016,1291,0.83,0.83,0,0,0,0.83,0,0,0,77,888,1961,Sedentary,87920096654/7/2016,,,,,
8792009665,4/8/2016,1467,0.94,0.94,0,0.1,0.21,0.63,0,2,8,71,912,1953,Sedentary,87920096654/8/2016,,,,,
8792009665,4/9/2016,1022,0.65,0.65,0,0,0,0.65,0,0,0,63,739,1890,Sedentary,87920096654/9/2016,,,,,
8792009665,4/10/2016,4605,2.95,2.95,0,0,0,2.95,0,0,0,179,1261,2253,Sedentary,87920096654/10/2016,,,,,
8792009665,4/11/2016,178,0.11,0.11,0,0,0,0.11,0,0,0,12,1428,1725,Sedentary,87920096654/11/2016,,,,,
8792009665,4/12/2016,20,0.01,0.01,0,0,0,0.01,0,0,0,6,598,728,Sedentary,87920096654/12/2016,458,,,,
8877689391,4/1/2016,18700,15.82,15.82,0,8.7,0.16,6.91,0,67,3,247,1123,3527,Very Active,88776893914/1/2016,,,,,
8877689391,4/2/2016,27572,23.39,23.39,0,14.72,1.21,7.34,0.01,116,24,260,1040,4220,Very Active,88776893914/2/2016,,,,,
8877689391,4/3/2016,15260,8.19,8.19,0,1.8,0.75,5.57,0,106,17,259,1058,3864,Very Active,88776893914/3/2016,,,,,
8877689391,4/4/2016,20779,18.41,18.41,0,11.73,0.65,6,0,78,16,208,1138,3662,Very Active,88776893914/4/2016,,,,,
8877689391,4/5/2016,10695,8.12,8.12,0,0.77,0.18,7.09,0.01,10,3,246,1181,2834,Very Active,88776893914/5/2016,,,,,
8877689391,4/6/2016,24136,20.91,20.91,0,12.22,0.54,8.08,0,87,16,318,1019,4039,Very Active,88776893914/6/2016,,,,,
8877689391,4/7/2016,10910,8.42,8.42,0,2.96,0.39,5.03,0,32,11,212,1185,2947,Very Active,88776893914/7/2016,,,,,
8877689391,4/8/2016,23014,20.39,20.39,0,11.1,0.63,8.62,0,70,29,359,982,4196,Very Active,88776893914/8/2016,,,,,
8877689391,4/9/2016,16470,8.07,8.07,0,0,0.02,8.02,0,90,9,289,1052,3841,Very Active,88776893914/9/2016,,,,,
8877689391,4/10/2016,28497,27.53,27.53,0,21.92,1.12,4.46,0,128,46,211,1055,4526,Very Active,88776893914/10/2016,,,,,
8877689391,4/11/2016,10622,8.06,8.06,0,1.47,0.15,6.37,0.01,18,7,225,1190,2820,Very Active,88776893914/11/2016,,,,,
8877689391,4/12/2016,2350,1.78,1.78,0,0,0,1.78,0,0,0,58,531,938,Sedentary,88776893914/12/2016,,,,,
1503960366,4/13/2016,10735,6.97,6.97,0,1.57,0.69,4.71,0,21,19,217,776,1797,Very Active,15039603664/13/2016,384,,,,
1503960366,4/14/2016,10460,6.74,6.74,0,2.44,0.4,3.91,0,30,11,181,1218,1776,Very Active,15039603664/14/2016,,,,,
1503960366,4/15/2016,9762,6.28,6.28,0,2.14,1.26,2.83,0,29,34,209,726,1745,Moderately Active,15039603664/15/2016,412,,,,
1503960366,4/16/2016,12669,8.16,8.16,0,2.71,0.41,5.04,0,36,10,221,773,1863,Very Active,15039603664/16/2016,340,,,,
1503960366,4/17/2016,9705,6.48,6.48,0,3.19,0.78,2.51,0,38,20,164,539,1728,Moderately Active,15039603664/17/2016,700,,,,
1503960366,4/18/2016,13019,8.59,8.59,0,3.25,0.64,4.71,0,42,16,233,1149,1921,Very Active,15039603664/18/2016,,,,,
1503960366,4/19/2016,15506,9.88,9.88,0,3.53,1.32,5.03,0,50,31,264,775,2035,Very Active,15039603664/19/2016,304,,,,
1503960366,4/20/2016,10544,6.68,6.68,0,1.96,0.48,4.24,0,28,12,205,818,1786,Very Active,15039603664/20/2016,360,,,,
1503960366,4/21/2016,9819,6.34,6.34,0,1.34,0.35,4.65,0,19,8,211,838,1775,Moderately Active,15039603664/21/2016,325,,,,
1503960366,4/22/2016,12764,8.13,8.13,0,4.76,1.12,2.24,0,66,27,130,1217,1827,Very Active,15039603664/22/2016,,,,,
1503960366,4/23/2016,14371,9.04,9.04,0,2.81,0.87,5.36,0,41,21,262,732,1949,Very Active,15039603664/23/2016,361,,,,
1503960366,4/24/2016,10039,6.41,6.41,0,2.92,0.21,3.28,0,39,5,238,709,1788,Very Active,15039603664/24/2016,430,,,,
1503960366,4/25/2016,15355,9.8,9.8,0,5.29,0.57,3.94,0,73,14,216,814,2013,Very Active,15039603664/25/2016,277,,,,
1503960366,4/26/2016,13755,8.79,8.79,0,2.33,0.92,5.54,0,31,23,279,833,1970,Very Active,15039603664/26/2016,245,,,,
1503960366,4/27/2016,18134,12.21,12.21,0,6.4,0.41,5.41,0,78,11,243,1108,2159,Very Active,15039603664/27/2016,,,,,
1503960366,4/28/2016,13154,8.53,8.53,0,3.54,1.16,3.79,0,48,28,189,782,1898,Very Active,15039603664/28/2016,366,,,,
1503960366,4/29/2016,11181,7.15,7.15,0,1.06,0.5,5.58,0,16,12,243,815,1837,Very Active,15039603664/29/2016,341,,,,
1503960366,4/30/2016,14673,9.25,9.25,0,3.56,1.42,4.27,0,52,34,217,712,1947,Very Active,15039603664/30/2016,404,,,,
1503960366,5/1/2016,10602,6.81,6.81,0,2.29,1.6,2.92,0,33,35,246,730,1820,Very Active,15039603665/1/2016,369,,,,
1503960366,5/2/2016,14727,9.71,9.71,0,3.21,0.57,5.92,0,41,15,277,798,2004,Very Active,15039603665/2/2016,277,,,,
1503960366,5/3/2016,15103,9.66,9.66,0,3.73,1.05,4.88,0,50,24,254,816,1990,Very Active,15039603665/3/2016,273,,,,
1503960366,5/4/2016,11100,7.15,7.15,0,2.46,0.87,3.82,0,36,22,203,1179,1819,Very Active,15039603665/4/2016,,,,,
1503960366,5/5/2016,14070,8.9,8.9,0,2.92,1.08,4.88,0,45,24,250,857,1959,Very Active,15039603665/5/2016,247,,,,
1503960366,5/6/2016,12159,8.03,8.03,0,1.97,0.25,5.81,0,24,6,289,754,1896,Very Active,15039603665/6/2016,334,,,,
1503960366,5/7/2016,11992,7.71,7.71,0,2.46,2.12,3.13,0,37,46,175,833,1821,Very Active,15039603665/7/2016,331,,,,
1503960366,5/8/2016,10060,6.58,6.58,0,3.53,0.32,2.73,0,44,8,203,574,1740,Very Active,15039603665/8/2016,594,,,,
1503960366,5/9/2016,12022,7.72,7.72,0,3.45,0.53,3.74,0,46,11,206,835,1819,Very Active,15039603665/9/2016,338,,,,
1503960366,5/10/2016,12207,7.77,7.77,0,3.35,1.16,3.26,0,46,31,214,746,1859,Very Active,15039603665/10/2016,383,,,,
1503960366,5/11/2016,12770,8.13,8.13,0,2.56,1.01,4.55,0,36,23,251,669,1783,Very Active,15039603665/11/2016,285,,,,
1503960366,5/12/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0,Sedentary,15039603665/12/2016,,,,,
1624580081,4/13/2016,7007,4.55,4.55,0,0,0,4.55,0,0,0,148,1292,1411,Low Active,16245800814/13/2016,,,,,
1624580081,4/14/2016,9107,5.92,5.92,0,0,0,5.91,0.01,0,0,236,1204,1572,Moderately Active,16245800814/14/2016,,,,,
1624580081,4/15/2016,1510,0.98,0.98,0,0,0,0.97,0,0,0,96,1344,1344,Sedentary,16245800814/15/2016,,,,,
1624580081,4/16/2016,5370,3.49,3.49,0,0,0,3.49,0,0,0,176,1264,1463,Low Active,16245800814/16/2016,,,,,
1624580081,4/17/2016,6175,4.06,4.06,0,1.03,1.52,1.49,0.01,15,22,127,1276,1554,Low Active,16245800814/17/2016,,,,,
1624580081,4/18/2016,10536,7.41,7.41,0,2.15,0.62,4.62,0.01,17,7,202,1214,1604,Very Active,16245800814/18/2016,,,,,
1624580081,4/19/2016,2916,1.9,1.9,0,0,0,1.9,0,0,0,141,1299,1435,Sedentary,16245800814/19/2016,,,,,
1624580081,4/20/2016,4974,3.23,3.23,0,0,0,3.23,0,0,0,151,1289,1446,Sedentary,16245800814/20/2016,,,,,
1624580081,4/21/2016,6349,4.13,4.13,0,0,0,4.11,0.02,0,0,186,1254,1467,Low Active,16245800814/21/2016,,,,,
1624580081,4/22/2016,4026,2.62,2.62,0,0,0,2.6,0,0,0,199,1241,1470,Sedentary,16245800814/22/2016,,,,,
1624580081,4/23/2016,8538,5.55,5.55,0,0,0,5.54,0.01,0,0,227,1213,1562,Moderately Active,16245800814/23/2016,,,,,
1624580081,4/24/2016,6076,3.95,3.95,0,1.15,0.91,1.89,0,16,18,185,1221,1617,Low Active,16245800814/24/2016,,,,,
1624580081,4/25/2016,6497,4.22,4.22,0,0,0,4.2,0.02,0,0,202,1238,1492,Low Active,16245800814/25/2016,,,,,
1624580081,4/26/2016,2826,1.84,1.84,0,0,0,1.83,0.01,0,0,140,1300,1402,Sedentary,16245800814/26/2016,,,,,
1624580081,4/27/2016,8367,5.44,5.44,0,1.11,1.87,2.46,0,17,36,154,1233,1670,Moderately Active,16245800814/27/2016,,,,,
1624580081,4/28/2016,2759,1.79,1.79,0,0,0.2,1.6,0,0,5,115,1320,1401,Sedentary,16245800814/28/2016,,,,,
1624580081,4/29/2016,2390,1.55,1.55,0,0,0,1.55,0,0,0,150,1290,1404,Sedentary,16245800814/29/2016,,,,,
1624580081,4/30/2016,6474,4.3,4.3,0,0.9,1.28,2.12,0.01,11,23,224,1182,1655,Low Active,16245800814/30/2016,,,,,
1624580081,5/1/2016,36019,28.03,28.03,0,21.92,4.19,1.91,0.02,186,63,171,1020,2690,Very Active,16245800815/1/2016,,,,,
1624580081,5/2/2016,7155,4.93,4.93,0,0.86,0.59,3.47,0,7,6,166,1261,1497,Low Active,16245800815/2/2016,,,,,
1624580081,5/3/2016,2100,1.37,1.37,0,0,0,1.34,0.02,0,0,96,1344,1334,Sedentary,16245800815/3/2016,,,,,
1624580081,5/4/2016,2193,1.43,1.43,0,0,0,1.42,0,0,0,118,1322,1368,Sedentary,16245800815/4/2016,,,,,
1624580081,5/5/2016,2470,1.61,1.61,0,0,0,1.58,0.02,0,0,117,1323,1370,Sedentary,16245800815/5/2016,,,,,
1624580081,5/6/2016,1727,1.12,1.12,0,0,0,1.12,0.01,0,0,102,1338,1341,Sedentary,16245800815/6/2016,,,,,
1624580081,5/7/2016,2104,1.37,1.37,0,0,0,1.37,0,0,0,182,1258,1474,Sedentary,16245800815/7/2016,,,,,
1624580081,5/8/2016,3427,2.23,2.23,0,0,0,2.22,0,0,0,152,1288,1427,Sedentary,16245800815/8/2016,,,,,
1624580081,5/9/2016,1732,1.13,1.13,0,0,0,1.13,0,0,0,91,1349,1328,Sedentary,16245800815/9/2016,,,,,
1624580081,5/10/2016,2969,1.93,1.93,0,0,0,1.92,0.01,0,0,139,1301,1393,Sedentary,16245800815/10/2016,,,,,
1624580081,5/11/2016,3134,2.04,2.04,0,0,0,2.04,0,0,0,112,1328,1359,Sedentary,16245800815/11/2016,,,,,
1624580081,5/12/2016,2971,1.93,1.93,0,0,0,1.92,0.01,0,0,107,890,1002,Sedentary,16245800815/12/2016,,,,,
1644430081,4/12/2016,10694,7.77,7.77,0,0.14,2.3,5.33,0,2,51,256,1131,3199,Very Active,16444300814/12/2016,,,,,
1644430081,4/13/2016,8001,5.82,5.82,0,2.28,0.9,2.64,0,30,16,135,1259,2902,Moderately Active,16444300814/13/2016,,,,,
1644430081,4/14/2016,11037,8.02,8.02,0,0.36,2.56,5.1,0,5,58,252,1125,3226,Very Active,16444300814/14/2016,,,,,
1644430081,4/15/2016,5263,3.83,3.83,0,0.22,0.15,3.45,0,3,4,170,1263,2750,Low Active,16444300814/15/2016,,,,,
1644430081,4/16/2016,15300,11.12,11.12,0,4.1,1.88,5.09,0,51,42,212,1135,3493,Very Active,16444300814/16/2016,,,,,
1644430081,4/17/2016,8757,6.37,6.37,0,2.25,0.57,3.55,0,29,13,186,1212,3011,Moderately Active,16444300814/17/2016,,,,,
1644430081,4/18/2016,7132,5.19,5.19,0,1.07,1.67,2.45,0,15,33,121,1271,2806,Low Active,16444300814/18/2016,,,,,
1644430081,4/19/2016,11256,8.18,8.18,0,0.36,2.53,5.3,0,5,58,278,1099,3300,Very Active,16444300814/19/2016,,,,,
1644430081,4/20/2016,2436,1.77,1.77,0,0,0,1.76,0.01,0,0,125,1315,2430,Sedentary,16444300814/20/2016,,,,,
1644430081,4/21/2016,1223,0.89,0.89,0,0,0,0.88,0.01,0,0,38,1402,2140,Sedentary,16444300814/21/2016,,,,,
1644430081,4/22/2016,3673,2.67,2.67,0,0,0,2.66,0.01,0,0,86,1354,2344,Sedentary,16444300814/22/2016,,,,,
1644430081,4/23/2016,6637,4.83,4.83,0,0,0.58,4.25,0,0,15,160,1265,2677,Low Active,16444300814/23/2016,,,,,
1644430081,4/24/2016,3321,2.41,2.41,0,0,0,2.41,0,0,0,89,1351,2413,Sedentary,16444300814/24/2016,,,,,
1644430081,4/25/2016,3580,2.6,2.6,0,0.59,0.06,1.95,0,8,1,94,1337,2497,Sedentary,16444300814/25/2016,,,,,
1644430081,4/26/2016,9919,7.21,7.21,0,0.8,1.72,4.69,0,11,41,223,1165,3123,Moderately Active,16444300814/26/2016,,,,,
1644430081,4/27/2016,3032,2.2,2.2,0,0,0,2.2,0,0,0,118,1322,2489,Sedentary,16444300814/27/2016,,,,,
1644430081,4/28/2016,9405,6.84,6.84,0,0.2,2.32,4.31,0,3,53,227,1157,3108,Moderately Active,16444300814/28/2016,,,,,
1644430081,4/29/2016,3176,2.31,2.31,0,0,0,2.31,0,0,0,120,1193,2498,Sedentary,16444300814/29/2016,119,,,,
1644430081,4/30/2016,18213,13.24,13.24,0,0.63,3.14,9.46,0,9,71,402,816,3846,Very Active,16444300814/30/2016,124,,,,
1644430081,5/1/2016,6132,4.46,4.46,0,0.24,0.99,3.23,0,3,24,146,908,2696,Low Active,16444300815/1/2016,,,,,
1644430081,5/2/2016,3758,2.73,2.73,0,0.07,0.31,2.35,0,1,7,148,682,2580,Sedentary,16444300815/2/2016,796,,,,
1644430081,5/3/2016,12850,9.34,9.34,0,0.72,4.09,4.54,0,10,94,221,1115,3324,Very Active,16444300815/3/2016,,,,,
1644430081,5/4/2016,2309,1.68,1.68,0,0,0,1.66,0.02,0,0,52,1388,2222,Sedentary,16444300815/4/2016,,,,,
1644430081,5/5/2016,4363,3.19,3.19,0,0.52,0.54,2.13,0.01,6,12,81,1341,2463,Sedentary,16444300815/5/2016,,,,,
1644430081,5/6/2016,9787,7.12,7.12,0,0.82,0.27,6.01,0.02,11,6,369,1054,3328,Moderately Active,16444300815/6/2016,,,,,
1644430081,5/7/2016,13372,9.72,9.72,0,3.26,0.79,5.67,0.01,41,17,243,1139,3404,Very Active,16444300815/7/2016,,,,,
1644430081,5/8/2016,6724,4.89,4.89,0,0,0,4.88,0,0,0,295,991,2987,Low Active,16444300815/8/2016,137,,,,
1644430081,5/9/2016,6643,4.83,4.83,0,2.39,0.35,2.09,0.01,32,6,303,1099,3008,Low Active,16444300815/9/2016,,,,,
1644430081,5/10/2016,9167,6.66,6.66,0,0.88,0.81,4.97,0.01,12,19,155,1254,2799,Moderately Active,16444300815/10/2016,,,,,
1644430081,5/11/2016,1329,0.97,0.97,0,0,0,0.95,0.01,0,0,49,713,1276,Sedentary,16444300815/11/2016,,,,,
1844505072,4/13/2016,4929,3.26,3.26,0,0,0,3.26,0,0,0,248,1192,1860,Sedentary,18445050724/13/2016,,,,,
1844505072,4/14/2016,7937,5.25,5.25,0,0,0,5.23,0,0,0,373,843,2130,Moderately Active,18445050724/14/2016,,,,,
1844505072,4/15/2016,3844,2.54,2.54,0,0,0,2.54,0,0,0,176,527,1725,Sedentary,18445050724/15/2016,644,,,,
1844505072,4/16/2016,3414,2.26,2.26,0,0,0,2.26,0,0,0,147,1293,1657,Sedentary,18445050724/16/2016,,,,,
1844505072,4/17/2016,4525,2.99,2.99,0,0.14,0.26,2.59,0,2,8,199,1231,1793,Sedentary,18445050724/17/2016,,,,,
1844505072,4/18/2016,4597,3.04,3.04,0,0,0.48,2.56,0,0,12,217,1211,1814,Sedentary,18445050724/18/2016,,,,,
1844505072,4/19/2016,197,0.13,0.13,0,0,0,0.13,0,0,0,10,1430,1366,Sedentary,18445050724/19/2016,,,,,
1844505072,4/20/2016,8,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1349,Sedentary,18445050724/20/2016,,,,,
1844505072,4/21/2016,8054,5.32,5.32,0,0.12,0.52,4.68,0,2,13,308,1117,2062,Moderately Active,18445050724/21/2016,,,,,
1844505072,4/22/2016,5372,3.55,3.55,0,0,0,3.55,0,0,0,220,1220,1827,Low Active,18445050724/22/2016,,,,,
1844505072,4/23/2016,3570,2.36,2.36,0,0,0,2.36,0,0,0,139,1301,1645,Sedentary,18445050724/23/2016,,,,,
1844505072,4/24/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,Sedentary,18445050724/24/2016,,,,,
1844505072,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,Sedentary,18445050724/25/2016,,,,,
1844505072,4/26/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,Sedentary,18445050724/26/2016,,,,,
1844505072,4/27/2016,4,0,0,0,0,0,0,0,0,0,1,1439,1348,Sedentary,18445050724/27/2016,,,,,
1844505072,4/28/2016,6907,4.57,4.57,0,0,0,4.56,0,0,0,302,1138,1992,Low Active,18445050724/28/2016,,,,,
1844505072,4/29/2016,4920,3.25,3.25,0,0,0,3.25,0,0,0,247,1082,1856,Sedentary,18445050724/29/2016,,,,,
1844505072,4/30/2016,4014,2.67,2.67,0,0,0,2.65,0,0,0,184,218,1763,Sedentary,18445050724/30/2016,722,,,,
1844505072,5/1/2016,2573,1.7,1.7,0,0,0.26,1.45,0,0,7,75,585,1541,Sedentary,18445050725/1/2016,590,,,,
1844505072,5/2/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1348,Sedentary,18445050725/2/2016,,,,,
1844505072,5/3/2016,4059,2.68,2.68,0,0,0,2.68,0,0,0,184,1256,1742,Sedentary,18445050725/3/2016,,,,,
1844505072,5/4/2016,2080,1.37,1.37,0,0,0,1.37,0,0,0,87,1353,1549,Sedentary,18445050725/4/2016,,,,,
1844505072,5/5/2016,2237,1.48,1.48,0,0,0,1.48,0,0,0,120,1320,1589,Sedentary,18445050725/5/2016,,,,,
1844505072,5/6/2016,44,0.03,0.03,0,0,0,0.03,0,0,0,2,1438,1351,Sedentary,18445050725/6/2016,,,,,
1844505072,5/7/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,Sedentary,18445050725/7/2016,,,,,
1844505072,5/8/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,Sedentary,18445050725/8/2016,,,,,
1844505072,5/9/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,Sedentary,18445050725/9/2016,,,,,
1844505072,5/10/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,Sedentary,18445050725/10/2016,,,,,
1844505072,5/11/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,Sedentary,18445050725/11/2016,,,,,
1844505072,5/12/2016,0,0,0,0,0,0,0,0,0,0,0,711,665,Sedentary,18445050725/12/2016,,,,,
1927972279,4/13/2016,356,0.25,0.25,0,0,0,0.25,0,0,0,32,986,2151,Sedentary,19279722794/13/2016,398,,,,
1927972279,4/14/2016,2163,1.5,1.5,0,0,0.4,1.1,0,0,9,88,1292,2383,Sedentary,19279722794/14/2016,,,,,
1927972279,4/15/2016,980,0.68,0.68,0,0,0,0.68,0,0,0,51,941,2221,Sedentary,19279722794/15/2016,475,,,,
1927972279,4/16/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2064,Sedentary,19279722794/16/2016,,,,,
1927972279,4/17/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,Sedentary,19279722794/17/2016,,,,,
1927972279,4/18/2016,244,0.17,0.17,0,0,0,0.17,0,0,0,17,1423,2111,Sedentary,19279722794/18/2016,,,,,
1927972279,4/19/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,Sedentary,19279722794/19/2016,,,,,
1927972279,4/20/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,Sedentary,19279722794/20/2016,,,,,
1927972279,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2064,Sedentary,19279722794/21/2016,,,,,
1927972279,4/22/2016,149,0.1,0.1,0,0,0,0.1,0,0,0,10,1430,2093,Sedentary,19279722794/22/2016,,,,,
1927972279,4/23/2016,2945,2.04,2.04,0,0,0,2.04,0,0,0,145,1295,2499,Sedentary,19279722794/23/2016,,,,,
1927972279,4/24/2016,2090,1.45,1.45,0,0.07,0.24,1.14,0,1,6,75,1358,2324,Sedentary,19279722794/24/2016,,,,,
1927972279,4/25/2016,152,0.11,0.11,0,0,0,0.11,0,0,0,12,1303,2100,Sedentary,19279722794/25/2016,,,,,
1927972279,4/26/2016,3761,2.6,2.6,0,0,0,2.6,0,0,0,192,1058,2638,Sedentary,19279722794/26/2016,296,,,,
1927972279,4/27/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,Sedentary,19279722794/27/2016,,,,,
1927972279,4/28/2016,1675,1.16,1.16,0,0,0,1.16,0,0,0,95,1167,2351,Sedentary,19279722794/28/2016,166,,,,
1927972279,4/29/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,Sedentary,19279722794/29/2016,,,,,
1927972279,4/30/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2064,Sedentary,19279722794/30/2016,,,,,
1927972279,5/1/2016,2704,1.87,1.87,0,1.01,0.03,0.83,0,14,1,70,1355,2411,Sedentary,19279722795/1/2016,,,,,
1927972279,5/2/2016,3790,2.62,2.62,0,1.16,0.3,1.16,0,16,8,94,1322,2505,Sedentary,19279722795/2/2016,,,,,
1927972279,5/3/2016,1326,0.92,0.92,0,0.73,0,0.18,0,10,0,17,1413,2195,Sedentary,19279722795/3/2016,,,,,
1927972279,5/4/2016,1786,1.24,1.24,0,0,0,1.24,0,0,0,87,1353,2338,Sedentary,19279722795/4/2016,,,,,
1927972279,5/5/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,Sedentary,19279722795/5/2016,,,,,
1927972279,5/6/2016,2091,1.45,1.45,0,0,0,1.45,0,0,0,108,1332,2383,Sedentary,19279722795/6/2016,,,,,
1927972279,5/7/2016,1510,1.04,1.04,0,0,0,1.04,0,0,0,48,1392,2229,Sedentary,19279722795/7/2016,,,,,
